Location,Crossnumber,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Good_Seeds,Number_of_Embryo_Germinating,Germination_Date
Arusha,NM201903_(152941C1/161424),16NM_Huti-white_plot188r9c20,Huti-white,1.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot20,2019-03-20,2019-08-26,2019-09-04,32.0,2019-09-24,30.0,30.0,12.0,2019-10-28
Arusha,NM201903_(152963C1/161582),16NM_Huti-white_plot777r37c21,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-03-12,2019-09-11,2019-09-27,4.0,2019-10-08,4.0,4.0,4.0,2019-11-11
Arusha,NM201903_(152985C1/161582),16NM_Huti-white_plot317r16c20,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-03-12,2019-09-05,2019-09-18,2.0,,,,,
Arusha,NM201903_(152986C1/161582),16NM_Huti-white_plot608r29c20,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-03-25,2019-09-27,2019-10-07,5.0,2019-11-05,3.0,3.0,2.0,2019-12-06
Arusha,NM201903_(153030C1/136510),16NM_Huti-white_plot65r4c20,Huti-white,1.0,ITC0609 Pahang,16NM_ITC0609-Pahang_plot169_r9c1,2019-03-06,2019-08-09,,,,,,,
Arusha,NM201903_(153052C1/161582),16NM_Huti-white_plot401r20c20,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-03-21,2019-09-25,2019-10-07,1.0,2019-11-05,0.0,0.0,,
Arusha,NM201903_(153083C1/161582),16NM_Huti-white_plot253r13c1,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-03-13,2019-08-19,,,,,,,
Arusha,NM201903_(153098C1/161582),16NM_Huti-white_plot696r34c19,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-03-21,2019-10-08,2019-10-17,1.0,2019-11-05,0.0,0.0,,
Arusha,NM201903_(153107C1/161468),16NM_Huti-white_plot505r25c1,Huti-white,1.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot14,2019-03-28,,,,,,,,
Arusha,NM201903_(153118C1/161582),16NM_Huti-white_plot631r31c1,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-03-15,2019-08-05,2019-08-20,4.0,2019-09-02,4.0,4.0,3.0,2019-10-04
Arusha,NM201903_(153129C1/161582),16NM_Huti-white_plot66r4c19,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-03-13,2019-09-05,2019-09-18,53.0,2019-09-24,42.0,42.0,3.0,2019-10-25
Arusha,NM201903_(153170C1/161582),16NM_Huti-white_plot146r7c20,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-03-14,2019-09-05,2019-09-18,5.0,2019-09-24,5.0,5.0,1.0,2019-10-25
Arusha,NM201904_(136293C3/161582),16NM_ITC1468-Kahuti_plot16_r1c16,ITC1468,3.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-16,2019-10-10,,,,,,,
Arusha,NM201904_(136305C2/161424),16NM_Huti-white_plot163_r8c6,Huti-white,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot20,2019-04-03,2019-08-06,,,,,,,
Arusha,NM201904_(136306C2/136604),16NM_ITC1455-MchareMlelembo_plot395_r19c17,ITC1455-Mchare Mlelembo,2.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-08,2019-08-19,,,,,,,
Arusha,NM201904_(136307C2/136604),16NM_ITC1468-Kahuti_plot89_r5c5,ITC1468,2.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-18,2019-09-16,,,,,,,
Arusha,NM201904_(136324C2/161554),16NM_Huti-white_plot114_r6c13,Huti-white,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-04-25,2019-09-04,2019-09-27,2.0,2019-10-08,0.0,0.0,,
Arusha,NM201904_(136341C2/161503),16NM_ITC1468-Kahuti_plot67_r4c18,ITC1468,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-23,2019-10-04,2019-10-16,3.0,2019-11-05,2.0,2.0,1.0,2019-12-06
Arusha,NM201904_(136408C3/161582),16NM_MchareLaini_plot246_r12c7,Mchare Laini,3.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-08,2019-05-14,2019-06-03,15.0,2019-06-11,9.0,9.0,5.0,2019-07-22
Arusha,NM201904_(136419C2/161582),16NM_ITC1468-Kahuti_plot103_r5c19,ITC1468,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-29,2019-10-04,,,,,,,
Arusha,NM201904_(136424C2/161582),16NM_Huti-white_plot113_r6c14,Huti-white,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-30,2019-10-04,,,,,,,
Arusha,NM201904_(136450C2/136604),16NM_ITC1468-Kahuti_plot45_r3c3,ITC1468,2.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-16,2019-08-26,,,,,,,
Arusha,NM201904_(136455C2/161503),16NM_ITC1460-IjihuInkundu_plot309_r15c15,ITC1460,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-12,2019-09-27,,,,,,,
Arusha,NM201904_(136459C2/161582),16NM_ITC1460-IjihuInkundu_plot315_r15c21,ITC1460,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-02,2019-09-25,2019-10-04,12.0,2019-10-08,9.0,9.0,2.0,2019-11-11
Arusha,NM201904_(136470C2/161503),16NM_ITC1468-Kahuti_plot25_r2c18,ITC1468,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-25,2019-10-04,,,,,,,
Arusha,NM201904_(136504C2/161424),16NM_ITC1455-MchareMlelembo_plot439_r21c19,ITC1455-Mchare Mlelembo,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot20,2019-04-02,2019-09-11,2019-09-27,2.0,2019-10-08,1.0,1.0,,
Arusha,NM201904_(136507C3/161503),16NM_ITC1460-IjihuInkundu_plot296_r15c2,ITC1460,3.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-10,2020-09-03,,,,,,,
Arusha,NM201904_(136523C2/161503),16NM_ITC1468-Kahuti_plot44_r3c2,ITC1468,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-23,2019-10-04,,,,,,,
Arusha,NM201904_(136532C2/136604),16NM_ITC1468-Kahuti_plot20_r1c20,ITC1468,2.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-18,2019-10-04,,,,,,,
Arusha,NM201904_(136541C2/161554),16NM_ITC1468-Kahuti_plot78_r4c7,ITC1468,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-04-29,2019-10-04,,,,,,,
Arusha,NM201904_(136555C2/161503),16NM_Huti-white_plot137_r7c11,Huti-white,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-23,2019-10-04,,,,,,,
Arusha,NM201904_(136558C2/161582),16NM_ITC1460-IjihuInkundu_plot321_r16c16,ITC1460,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-08,2019-10-04,2019-10-16,2.0,2019-11-20,2.0,2.0,,
Arusha,NM201904_(136568C2/161503),16NM_ITC1468-Kahuti_plot2_r1c2,ITC1468,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-23,,,,,,,,
Arusha,NM201904_(136584C2/136604),16NM_ITC1460-IjihuInkundu_plot319_r16c18,ITC1460,2.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-16,2019-09-11,,,,,,,
Arusha,NM201904_(136610C2/161503),16NM_MchareLaini_plot256_r13c4,Mchare Laini,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-10,2019-08-06,,,,,,,
Arusha,NM201904_(136629C2/161582),16NM_ITC1455-MchareMlelembo_plot359_r18c20,ITC1455-Mchare Mlelembo,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-16,2019-09-05,,,,,,,
Arusha,NM201904_(136640C2/136604),16NM_MchareLaini_plot207_r10c4,Mchare Laini,2.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-16,2019-08-05,,,,,,,
Arusha,NM201904_(136647C2/136677),16NM_Huti-white_plot133_r7c7,Huti-white,2.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot252_r12c1,2019-04-08,2019-09-25,2019-10-07,2.0,2020-04-22,2.0,2.0,2.0,2020-05-08
Arusha,NM201904_(136707C2/136604),16NM_ITC1468-Kahuti_plot3_r1c3,ITC1468,2.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-18,2019-10-24,,,,,,,
Arusha,NM201904_(136717C2/161503),16NM_ITC1460-IjihuInkundu_plot356_r17c20,ITC1460,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-23,2019-10-04,2019-10-16,1.0,2019-11-25,1.0,1.0,,
Arusha,NM201904_(136721C2/161503),16NM_Huti-white_plot164_r8c5,Huti-white,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-12,2019-09-27,2019-10-16,3.0,,,,,
Arusha,NM201904_(152392C1/161582),16NM_Huti-white_plot695r34c20,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-08,2019-10-04,2019-10-16,4.0,2019-11-19,4.0,4.0,,
Arusha,NM201904_(152400C1/136604),16NM_Huti-white_plot675r33c3,Huti-white,1.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-16,2019-10-16,,,,,,,
Arusha,NM201904_(152421C1/161582),16NM_Huti-white_plot548r27c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-04,2019-09-25,,,,,,,
Arusha,NM201904_(152454C1/136604),16NM_Huti-white_plot569r28c20,Huti-white,1.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-15,2019-10-15,2019-10-29,17.0,2020-04-22,13.0,13.0,6.0,2020-05-08
Arusha,NM201904_(152463C1/161582),16NM_Huti-white_plot778r38c21,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-03,2019-09-25,,,,,,,
Arusha,NM201904_(152467C1/136604),16NM_Huti-white_plot523r25c19,Huti-white,1.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-18,2019-11-13,2019-11-27,5.0,2020-04-22,3.0,3.0,2.0,2020-05-08
Arusha,NM201904_(152559C1/161554),16NM_Huti-white_plot42r2c1,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-04-29,2019-09-19,2019-10-04,1.0,2019-10-08,0.0,0.0,,
Arusha,NM201904_(152573C1/136604),16NM_Huti-white_plot568r28c21,Huti-white,1.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-18,2019-10-10,2019-10-29,1.0,2020-04-22,1.0,1.0,,
Arusha,NM201904_(152575C1/161503),16NM_Huti-white_plot296r15c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-23,,,,,,,,
Arusha,NM201904_(152625C1/161503),16NM_Huti-white_plot691r33c19,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-23,2019-10-31,2019-10-31,1.0,2020-01-07,1.0,1.0,,
Arusha,NM201904_(152639C1/161503),16NM_Huti-white_plot590r29c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-23,2019-10-04,,,,,,,
Arusha,NM201904_(152644C1/161582),16NM_Huti-white_plot545r26c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-08,2019-09-25,2019-10-08,38.0,2019-11-05,7.0,7.0,7.0,2019-12-09
Arusha,NM201904_(152648C1/161582),16NM_Huti-white_plot588r28c1,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-03,2019-09-27,2019-10-08,22.0,2019-11-05,14.0,14.0,4.0,2019-12-06
Arusha,NM201904_(152659C1/161503),16NM_Huti-white_plot251r12c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-23,,,,,,,,
Arusha,NM201904_(152662C1/136604),16NM_Huti-white_plot651r31c21,Huti-white,1.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-18,2019-10-15,2019-10-29,1.0,2020-05-08,1.0,1.0,1.0,2020-07-28
Arusha,NM201904_(152672C1/161554),16NM_Huti-white_plot170r9c2,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-04-11,2019-09-27,,,,,,,
Arusha,NM201904_(152680C1/161554),16NM_Huti-white_plot566r27c20,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-04-12,2019-10-04,2019-10-16,1.0,2020-04-22,1.0,1.0,1.0,2020-05-08
Arusha,NM201904_(152681C1/161554),16NM_Huti-white_plot526r26c21,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-04-29,2019-08-05,2019-09-04,2.0,2019-09-24,0.0,0.0,,
Arusha,NM201904_(152689C1/161582),16NM_Huti-white_plot359r18c20,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-08,2019-10-04,,,,,,,
Arusha,NM201904_(152711C1/161582),16NM_Huti-white_plot692r33c20,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-08,2019-10-04,2019-10-17,22.0,2019-11-05,21.0,21.0,,
Arusha,NM201904_(152743C1/136604),16NM_Huti-white_plot40r2c3,Huti-white,1.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-16,2019-10-16,2019-10-29,24.0,2020-05-08,18.0,18.0,18.0,2020-07-28
Arusha,NM201904_(152747C1/161582),16NM_Huti-white_plot250r12c3,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-16,2019-10-16,2019-10-29,9.0,2019-11-05,5.0,5.0,3.0,2019-12-06
Arusha,NM201904_(152771C1/136604),16NM_Huti-white_plot85r5c1,Huti-white,1.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-16,2019-10-10,,,,,,,
Arusha,NM201904_(152779C1/161582),16NM_Huti-white_plot736r36c21,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-02,2019-09-16,,104.0,,,,,
Arusha,NM201904_(152793C1/161582),16NM_Huti-white_plot233r12c20,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-08,2019-10-04,2019-10-16,13.0,2019-11-05,9.0,9.0,,
Arusha,NM201904_(152865C1/161582),16NM_Huti-white_plot355r17c19,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-02,2019-09-25,,,,,,,
Arusha,NM201904_(152899C1/161554),16NM_Huti-white_plot440r21c20,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-04-29,2019-10-30,2020-01-07,2.0,2020-01-10,1.0,1.0,1.0,2020-02-10
Arusha,NM201904_(152921C1/161554),16NM_Huti-white_plot817r39c19,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-04-12,2019-10-04,,,,,,,
Arusha,NM201904_(152952C1/136604),16NM_Huti-white_plot738r36c19,Huti-white,1.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-16,2019-10-31,2019-10-31,1.0,2020-04-22,1.0,1.0,,
Arusha,NM201904_(152994C1/161582),16NM_Huti-white_plot398r19c20,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-08,2019-10-15,2019-10-29,5.0,2019-11-05,2.0,2.0,,
Arusha,NM201904_(153014C1/161503),16NM_Huti-white_plot313r15c19,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-12,2019-09-16,2019-09-27,2.0,2019-10-08,0.0,0.0,,
Arusha,NM201904_(153016C1/161582),16NM_Huti-white_plot231r11c21,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-04-02,2019-08-26,2019-09-04,39.0,2019-09-24,33.0,33.0,12.0,2019-11-27
Arusha,NM201904_(153038C1/136604),16NM_Huti-white_plot86r5c2,Huti-white,1.0,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot253_r13c1,2019-04-18,2019-10-31,2019-10-31,3.0,2020-04-22,2.0,2.0,1.0,2020-05-08
Arusha,NM201904_(153101C1/161503),16NM_Huti-white_plot713r34c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-10,2019-10-10,2019-10-16,43.0,2019-11-05,33.0,33.0,,
Arusha,NM201904_(153109C1/161554),16NM_Huti-white_plot419r20c2,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-04-29,2019-11-13,2019-11-27,24.0,2020-01-07,12.0,12.0,5.0,2020-02-10
Arusha,NM201904_(153154C1/161503),16NM_Huti-white_plot421r21c1,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-23,2019-09-27,2019-10-07,52.0,,,,,
Arusha,NM201904_(153160C1/161503),16NM_Huti-white_plot318r16c19,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-04-09,2019-10-04,,,,,,,
Arusha,NM201905_(136297C2/161584),16NM_ITC1455-MchareMlelembo_plot437_r21c17,ITC1455-Mchare Mlelembo,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-05-27,2019-10-04,,,,,,,
Arusha,NM201905_(136413C2/161446),16NM_ITC1468-Kahuti_plot61_r3c19,ITC1468,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot15,2019-05-14,2019-10-04,,,,,,,
Arusha,NM201905_(136414C2/161554),16NM_MchareLaini_plot230_r11c20,Mchare Laini,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-05-03,,,,,,,,
Arusha,NM201905_(136427C2/161503),16NM_ITC1460-IjihuInkundu_plot342_r17c6,ITC1460,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-30,2019-10-15,,,,,,,
Arusha,NM201905_(136468C2/161582),16NM_ITC1460-IjihuInkundu_plot300_r15c6,ITC1460,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-05-06,2019-10-15,2019-10-29,2.0,2019-11-05,2.0,2.0,,
Arusha,NM201905_(136472C2/161554),16NM_Huti-white_plot120_r6c7,Huti-white,2.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-05-09,2019-11-13,,,,,,,
Arusha,NM201905_(136494C2/161503),16NM_ITC1455-MchareMlelembo_plot399_r19c21,ITC1455-Mchare Mlelembo,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-30,2019-11-20,,,,,,,
Arusha,NM201905_(136561C2/161582),16NM_MchareLaini_plot247_r12c6,Mchare Laini,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-05-06,,,,,,,,
Arusha,NM201905_(136567C2/161503),16NM_ITC1468-Kahuti_plot17_r1c17,ITC1468,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-17,2019-11-13,,,,,,,
Arusha,NM201905_(136613C2/161477),16NM_Huti-white_plot170_r9c2,Huti-white,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot24,2019-05-21,2019-11-13,,,,,,,
Arusha,NM201905_(136641C2/161584),16NM_MchareLaini_plot263_r13c11,Mchare Laini,2.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot13,2019-05-30,,,,,,,,
Arusha,NM201905_(136663C3/161582),16NM_ITC1468-Kahuti_plot54_r3c12,ITC1468,3.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2019-05-06,2019-09-27,,,,,,,
Arusha,NM201905_(136705C3/161446),16NM_ITC1468-Kahuti_plot105_r5c21,ITC1468,3.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot15,2019-05-21,2019-08-21,,,,,,,
Arusha,NM201905_(152508C1/161503),16NM_Huti-white_plot444r22c19,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-13,2019-12-12,,,,,,,
Arusha,NM201905_(152531C1/161477),16NM_Huti-white_plot567r27c21,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot24,2019-05-14,2019-10-04,,,,,,,
Arusha,NM201905_(152533C1/161477),16NM_Huti-white_plot506r25c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot24,2019-05-22,2019-11-12,,,,,,,
Arusha,NM201905_(152599C1/161446),16NM_Huti-white_plot633r31c3,Huti-white,1.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot15,2019-05-09,2019-11-12,,,,,,,
Arusha,NM201905_(152655C1/161503),16NM_Huti-white_plot212r11c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-27,2019-11-12,,,,,,,
Arusha,NM201905_(152657C1/161554),16NM_Huti-white_plot126r6c1,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-05-02,2019-10-16,,,,,,,
Arusha,NM201905_(152665C1/161446),16NM_Huti-white_plot629r30c2,Huti-white,1.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot15,2019-05-14,2019-10-04,,,,,,,
Arusha,NM201905_(152705C1/161503),16NM_Huti-white_plot632r31c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-27,2019-10-04,,,,,,,
Arusha,NM201905_(152776C1/161446),16NM_Huti-white_plot591r29c3,Huti-white,1.0,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot15,2019-05-09,2019-11-12,,,,,,,
Arusha,NM201905_(152848C1/161503),16NM_Huti-white_plot465r23c3,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-16,,,,,,,,
Arusha,NM201905_(152905C1/161503),16NM_Huti-white_plot103r5c19,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-13,2019-08-05,,,,,,,
Arusha,NM201905_(152910C1/161503),16NM_Huti-white_plot612r30c19,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-27,2019-12-12,,,,,,,
Arusha,NM201905_(152925C1/161503),16NM_Huti-white_plot41r2c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-30,2019-12-05,,,,,,,
Arusha,NM201905_(152954C1/161503),16NM_Huti-white_plot83r4c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-30,2019-11-12,,,,,,,
Arusha,NM201905_(152973C1/161554),16NM_Huti-white_plot733r35c19,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-05-01,2019-10-04,,,,,,,
Arusha,NM201905_(152989C1/161503),16NM_Huti-white_plot169r9c1,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-13,2019-10-30,,,,,,,
Arusha,NM201905_(153004C1/161503),16NM_Huti-white_plot44r3c2,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-27,2019-11-18,,,,,,,
Arusha,NM201905_(153006C1/161554),16NM_Huti-white_plot587r28c2,Huti-white,1.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-05-02,2019-10-30,2019-12-15,1.0,2020-01-07,1.0,1.0,1.0,2020-02-10
Arusha,NM201905_(153055C1/161477),16NM_Huti-white_plot339r17c3,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot24,2019-05-09,,,,,,,,
Arusha,NM201905_(153095C1/161503),16NM_Huti-white_plot336r16c1,Huti-white,1.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-05-27,2019-10-04,,,,,,,
Arusha,NM201906_(136351C2/161503),16NM_MchareLaini_plot273_r13c21,Mchare Laini,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-06-07,2019-11-20,,,,,,,
Arusha,NM201906_(136385C2/161503),16NM_Huti-white_plot160_r8c9,Huti-white,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-06-25,,,,,,,,
Arusha,NM201906_(136389C2/161503),16NM_ITC1468-Kahuti_plot98_r5c14,ITC1468,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-06-06,2019-12-12,,,,,,,
Arusha,NM201906_(136397C3/161554),16NM_ITC1468-Kahuti_plot21_r1c21,ITC1468,3.0,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2019-06-24,2019-10-04,,,,,,,
Arusha,NM201906_(136440C2/161503),16NM_ITC1468-Kahuti_plot39_r2c4,ITC1468,2.0,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot21,2019-06-25,2019-12-19,,,,,,,
