Location,Crossnumber,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Good_Seeds,Number_of_Embryo_Germinating,Germination_Date
Sendusu,SE201902_(163236C1/132355),Entukura_16_Phase3_R5C7,Entukura,1,9128-3,17-9128-3_R6C1_plot76,2019-02-18 00:00:00+00:00,,,,,,,,
Sendusu,SE201902_(163238C1/132696),Tereza_16_Phase3_R17C10,Tereza,1,8075-7,17-8075-7_R1C3_plot3,2019-02-11 00:00:00+00:00,2019-05-19 21:00:00+00:00,2019-05-30 00:00:00+00:00,10.0,2019-06-05 00:00:00+00:00,7.0,7.0,2.0,2019-06-24 00:00:00+00:00
Sendusu,SE201902_(163249C1/132594),Tereza_16_Phase3_R18C2,Tereza,1,TMB2X5265-1,17-5265-1_R9C6_plot126,2019-02-07 00:00:00+00:00,2019-05-19 21:00:00+00:00,2019-05-30 00:00:00+00:00,0.0,,,,,
Sendusu,SE201902_(163268C1/132386),Nakasabira_16_Phase3_R31C2,Nakasabira,1,TMB2X5265-1,17-5265-1_R9C11_plot131,2019-02-19 00:00:00+00:00,2019-05-13 21:00:00+00:00,2019-05-23 00:00:00+00:00,4.0,2019-05-29 00:00:00+00:00,3.0,3.0,1.0,2019-06-19 00:00:00+00:00
Sendusu,SE201902_(163289C1/132383),Entukura_16_Phase3_R6C1,Entukura,1,7197-2,17-7197-2_R10C5_plot140,2019-02-11 00:00:00+00:00,2019-04-28 21:00:00+00:00,2019-05-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201902_(163323C1/132361),Tereza_16_Phase3_R17C7,Tereza,1,7197-2,17-7197-2_R10C4_plot139,2019-02-08 00:00:00+00:00,2019-05-05 21:00:00+00:00,2019-05-23 00:00:00+00:00,1.0,2019-05-29 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201902_(163359C1/132624),Tereza_16_Phase3_R16C10,Tereza,1,TMB2X5265-1,17-5265-1_R8C3_plot108,2019-02-22 00:00:00+00:00,2019-05-19 21:00:00+00:00,2019-05-30 00:00:00+00:00,0.0,,,,,
Sendusu,SE201902_(163410C1/132594),Enzirabahima_16_Phase3_R27C1,ITC1354,1,TMB2X5265-1,17-5265-1_R9C6_plot126,2019-02-18 00:00:00+00:00,2019-06-05 21:00:00+00:00,2019-06-13 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162357C1/132383),29275S-4_14_R2P6,29275S-4,1,7197-2,17-7197-2_R10C5_plot140,2019-03-18 00:00:00+00:00,2019-07-18 21:00:00+00:00,2019-07-25 00:00:00+00:00,137.0,2019-08-02 00:00:00+00:00,137.0,137.0,67.0,2019-08-26 00:00:00+00:00
Sendusu,SE201903_(162362C1/132466),29364S-2_14_R10P5,29364S-2,1,8075-7,17-8075-7_R1C1_plot1,2019-03-21 00:00:00+00:00,2019-07-09 21:00:00+00:00,2019-07-18 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162371C2/132581),29275S-1_14_R8P8,29275S-1,2,7197-2,17-7197-2_R12C7_plot172,2019-03-26 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(162373C1/132466),29364S-2_14_R11P6,29364S-2,1,8075-7,17-8075-7_R1C1_plot1,2019-03-19 00:00:00+00:00,2019-07-09 21:00:00+00:00,2019-07-25 00:00:00+00:00,101.0,2019-08-02 00:00:00+00:00,66.0,66.0,3.0,2019-08-26 00:00:00+00:00
Sendusu,SE201903_(162405C1/132571),29364S-2_14_R11P4,29364S-2,1,7197-2,17-7197-2_R10C12_plot147,2019-03-16 00:00:00+00:00,2019-07-02 21:00:00+00:00,2019-07-18 00:00:00+00:00,40.0,2019-07-24 00:00:00+00:00,33.0,33.0,3.0,2019-08-26 00:00:00+00:00
Sendusu,SE201903_(162416C1/132614),29364S-2_14_R12P7,29364S-2,1,10969S-1,17-10969s-1_R23C6_plot336,2019-03-14 00:00:00+00:00,2019-05-12 21:00:00+00:00,2019-06-06 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162422C1/132467),29275S-4_14_R1P7,29275S-4,1,7197-2,17-7197-2_R10C1_plot136,2019-03-06 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(162473C1/132575),29275S-1_14_R8P5,29275S-1,1,10969S-1,17-10969s-1_R22C8_plot323,2019-03-06 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(162507C1/132355),Kazirakwe_14_Phase1_R29C16,ITC1355,1,9128-3,17-9128-3_R6C1_plot76,2019-03-21 00:00:00+00:00,2019-06-20 21:00:00+00:00,2019-06-27 00:00:00+00:00,2.0,2019-07-01 00:00:00+00:00,2.0,2.0,,
Sendusu,SE201903_(162522C1/132697),Nakyetengu_14_Phase1_R8C17,IITA-Nakyetengu,1,SH3217,17-SH3217_R13C5_plot185,2019-01-26 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(162524C1/132533),Entukura_14_Phase1_R5C13,Entukura,1,8075-7,17-8075-7_R2C5_plot20,2019-03-12 00:00:00+00:00,2019-06-17 21:00:00+00:00,2019-06-27 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162543C1/132316),Nfuuka_14_Phase1_R15C9,Nfuuka,1,8075-7,17-8075-7_R2C1_plot16,2019-02-01 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(162544C1/132452),Entukura_14_Phase1_R4C15,Entukura,1,9128-3,17-9128-3_R4C7_plot52,2019-03-15 00:00:00+00:00,2019-06-27 21:00:00+00:00,2019-07-04 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162546C1/132384),Nakasabira_14_Phase1_R31C4,Nakasabira,1,TMB2X5265-1,17-5265-1_R9C4_plot124,2019-03-16 00:00:00+00:00,2019-06-20 21:00:00+00:00,2019-06-27 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162555C1/132392),Nakyetengu_14_Phase1_R7C13,IITA-Nakyetengu,1,7197-2,17-7197-2_R11C4_plot154,2019-03-02 00:00:00+00:00,2019-06-27 21:00:00+00:00,2019-07-04 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162611C1/132709),Entukura_14_Phase1_R5C3,Entukura,1,SH3217,17-SH3217_R14C1_plot196,2019-01-31 00:00:00+00:00,2019-05-24 21:00:00+00:00,2019-06-06 00:00:00+00:00,1.0,2019-06-12 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201903_(162631C1/132548),Nakyetengu_14_Phase1_R9C13,IITA-Nakyetengu,1,9128-3,17-9128-3_R5C5_plot65,2019-03-02 00:00:00+00:00,2019-06-13 21:00:00+00:00,2019-06-27 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162649C1/132548),Nakasabira_14_Phase1_R33C8,Nakasabira,1,9128-3,17-9128-3_R5C5_plot65,2019-03-28 00:00:00+00:00,2019-06-27 21:00:00+00:00,2019-07-04 00:00:00+00:00,13.0,2019-07-12 00:00:00+00:00,7.0,7.0,,
Sendusu,SE201903_(162651C1/132507),Entukura_14_Phase1_R6C3,Entukura,1,9128-3,17-9128-3_R4C6_plot51,2019-03-02 00:00:00+00:00,2019-05-30 21:00:00+00:00,2019-06-20 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162692C1/132467),Kabucuragye_14_Phase1_R19C1,Kabucuragye,1,7197-2,17-7197-2_R10C1_plot136,2019-03-12 00:00:00+00:00,2019-05-30 21:00:00+00:00,2019-06-13 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162711C1/132379),Tereza_14_Phase1_R17C3,Tereza,1,9128-3,17-9128-3_R4C4_plot49,2019-02-05 00:00:00+00:00,2019-05-19 21:00:00+00:00,2019-05-30 00:00:00+00:00,1.0,2019-06-05 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201903_(162712C1/132534),Nakyetengu_14_Phase1_R9C4,IITA-Nakyetengu,1,TMB2X5265-1,17-5265-1_R8C4_plot109,2019-01-31 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(162714C1/132379),Kazirakwe_14_Phase1_R30C2,ITC1355,1,9128-3,17-9128-3_R4C4_plot49,2019-01-29 00:00:00+00:00,2019-04-19 21:00:00+00:00,2019-04-25 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162715C1/132381),Enzirabahima_14_Phase1_R27C11,ITC1354,1,8075-7,17-8075-7_R2C9_plot24,2019-01-29 00:00:00+00:00,2019-05-13 21:00:00+00:00,2019-05-23 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162716C1/132355),Enzirabahima_14_Phase1_R26C8,ITC1354,1,9128-3,17-9128-3_R6C1_plot76,2019-03-12 00:00:00+00:00,2019-06-20 21:00:00+00:00,2019-07-04 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162718C1/132348),Nakasabira_14_Phase1_R32C15,Nakasabira,1,7197-2,17-7197-2_R11C3_plot153,2019-03-23 00:00:00+00:00,2019-07-02 21:00:00+00:00,2019-07-18 00:00:00+00:00,4.0,,,,,
Sendusu,SE201903_(162722C1/132348),Nakasabira_14_Phase1_R32C2,Nakasabira,1,7197-2,17-7197-2_R11C3_plot153,2019-03-26 00:00:00+00:00,2019-06-27 21:00:00+00:00,2019-07-11 00:00:00+00:00,7.0,2019-07-15 00:00:00+00:00,7.0,7.0,,
Sendusu,SE201903_(162731C1/132441),Kazirakwe_14_Phase1_R28C5,ITC1355,1,TMB2X5265-1,17-5265-1_R8C2_plot107,2019-01-30 00:00:00+00:00,2019-04-19 21:00:00+00:00,2019-04-25 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162750C2/132533),Nakasabira_14_Phase1_R32C17,Nakasabira,2,8075-7,17-8075-7_R2C5_plot20,2019-03-28 00:00:00+00:00,2019-06-27 21:00:00+00:00,2019-07-11 00:00:00+00:00,14.0,2019-07-15 00:00:00+00:00,11.0,11.0,,
Sendusu,SE201903_(162772C1/132696),Enzirabahima_14_Phase1_R26C1,ITC1354,1,8075-7,17-8075-7_R1C3_plot3,2019-01-25 00:00:00+00:00,2019-04-28 21:00:00+00:00,2019-05-09 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162775C2/132316),Entukura_14_Phase1_R4C17,Entukura,2,8075-7,17-8075-7_R2C1_plot16,2019-03-19 00:00:00+00:00,2019-06-20 21:00:00+00:00,2019-07-04 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162783C1/132701),Kazirakwe_14_Phase1_R28C9,ITC1355,1,TMB2X5265-1,17-5265-1_R8C6_plot111,2019-03-28 00:00:00+00:00,2019-06-13 21:00:00+00:00,2019-07-04 00:00:00+00:00,3.0,2019-07-12 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201903_(162807C1/132383),Kabucuragye_14_Phase1_R20C4,Kabucuragye,1,7197-2,17-7197-2_R10C5_plot140,2019-03-26 00:00:00+00:00,2019-07-09 21:00:00+00:00,2019-07-25 00:00:00+00:00,1.0,2019-08-02 00:00:00+00:00,0.0,0.0,,
Sendusu,SE201903_(162818C1/132374),Kazirakwe_14_Phase1_R30C12,ITC1355,1,SH3217,17-SH3217_R13C4_plot184,2019-03-02 00:00:00+00:00,2019-06-05 21:00:00+00:00,2019-06-13 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162824C1/132316),Entukura_14_Phase1_R4C7,Entukura,1,8075-7,17-8075-7_R2C1_plot16,2019-03-26 00:00:00+00:00,2019-07-02 21:00:00+00:00,2019-07-18 00:00:00+00:00,16.0,2019-07-24 00:00:00+00:00,12.0,12.0,1.0,2019-09-02 00:00:00+00:00
Sendusu,SE201903_(162828C1/132355),Kazirakwe_14_Phase1_R28C12,ITC1355,1,9128-3,17-9128-3_R6C1_plot76,2019-03-23 00:00:00+00:00,2019-07-02 21:00:00+00:00,2019-07-11 00:00:00+00:00,4.0,2019-07-15 00:00:00+00:00,4.0,4.0,,
Sendusu,SE201903_(162849C1/132373),Nakasabira_14_Phase1_R31C16,Nakasabira,1,7197-2,17-7197-2_R12C3_plot168,2019-01-29 00:00:00+00:00,2019-04-19 21:00:00+00:00,2019-05-02 00:00:00+00:00,8.0,2019-05-06 00:00:00+00:00,8.0,8.0,3.0,2019-06-06 00:00:00+00:00
Sendusu,SE201903_(162854C1/132571),Nfuuka_14_Phase1_R14C7,Nfuuka,1,7197-2,17-7197-2_R10C12_plot147,2019-03-12 00:00:00+00:00,2019-05-30 21:00:00+00:00,2019-06-13 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162858C1/132452),Enzirabahima_14_Phase1_R26C16,ITC1354,1,9128-3,17-9128-3_R4C7_plot52,2019-03-05 00:00:00+00:00,2019-05-19 21:00:00+00:00,2019-06-06 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162875C1/132410),Enzirabahima_14_Phase1_R27C16,ITC1354,1,8075-7,17-8075-7_R1C5_plot5,2019-03-02 00:00:00+00:00,2019-05-19 21:00:00+00:00,2019-05-30 00:00:00+00:00,3.0,2019-06-05 00:00:00+00:00,,0.0,,
Sendusu,SE201903_(162879C1/132625),Nakyetengu_14_Phase1_R8C16,IITA-Nakyetengu,1,SH3362,17-SH3362_R19C7_plot277,2019-01-25 00:00:00+00:00,2019-04-23 21:00:00+00:00,2019-05-16 00:00:00+00:00,2.0,2019-05-29 00:00:00+00:00,2.0,2.0,,
Sendusu,SE201903_(162895C1/132439),Nakasabira_14_Phase1_R33C7,Nakasabira,1,TMB2X5265-1,17-5265-1_R7C1_plot91,2019-03-21 00:00:00+00:00,2019-06-27 21:00:00+00:00,2019-07-04 00:00:00+00:00,1.0,2019-07-12 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201903_(162901C1/132571),Nfuuka_14_Phase1_R14C4,Nfuuka,1,7197-2,17-7197-2_R10C12_plot147,2019-01-26 00:00:00+00:00,2019-04-23 21:00:00+00:00,2019-05-09 00:00:00+00:00,2.0,2019-05-13 00:00:00+00:00,0.0,0.0,,
Sendusu,SE201903_(162910C1/132576),Entukura_14_Phase1_R4C13,Entukura,1,SH3362,17-SH3362_R18C13_plot268,2019-03-05 00:00:00+00:00,2019-05-30 21:00:00+00:00,2019-06-20 00:00:00+00:00,4.0,2019-06-25 00:00:00+00:00,2.0,2.0,,
Sendusu,SE201903_(162925C1/132466),Entukura_14_Phase1_R6C2,Entukura,1,8075-7,17-8075-7_R1C1_plot1,2019-03-02 00:00:00+00:00,2019-05-30 21:00:00+00:00,2019-06-20 00:00:00+00:00,3.0,,,,,
Sendusu,SE201903_(162949C1/132640),Kazirakwe_14_Phase2_R29C4,ITC1355,1,TMB2X5265-1,17-5265-1_R9C3_plot123,2019-03-16 00:00:00+00:00,2019-06-20 21:00:00+00:00,,,,,,,
Sendusu,SE201903_(162962C1/132533),Nakyetengu_14_Phase2_R7C5,IITA-Nakyetengu,1,8075-7,17-8075-7_R2C5_plot20,2019-03-14 00:00:00+00:00,2019-07-09 21:00:00+00:00,2019-07-18 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(162989C1/132705),Nfuuka_14_Phase2_R13C7,Nfuuka,1,8075-7,17-8075-7_R3C8_plot38,2019-03-22 00:00:00+00:00,2019-05-30 21:00:00+00:00,2019-06-13 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163011C1/132623),Kazirakwe_14_Phase2_R29C1,ITC1355,1,SH3217,17-SH3217_R13C2_plot182,2019-03-13 00:00:00+00:00,2019-06-20 21:00:00+00:00,2019-06-27 00:00:00+00:00,1.0,2019-07-01 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201903_(163015C1/132467),Enzirabahima_14_Phase2_R27C8,ITC1354,1,7197-2,17-7197-2_R10C1_plot136,2019-03-18 00:00:00+00:00,2019-06-20 21:00:00+00:00,2019-07-04 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163035C1/132707),Enzirabahima_14_Phase2_R25C10,ITC1354,1,8075-7,17-8075-7_R3C4_plot34,2019-02-27 00:00:00+00:00,2019-06-05 21:00:00+00:00,2019-06-27 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163046C1/132467),Entukura_14_Phase2_R4C5,Entukura,1,7197-2,17-7197-2_R10C1_plot136,2019-03-15 00:00:00+00:00,2019-06-17 21:00:00+00:00,2019-07-04 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163047C1/132581),Enzirabahima_14_Phase2_R26C10,ITC1354,1,7197-2,17-7197-2_R12C7_plot172,2019-03-22 00:00:00+00:00,2019-07-09 21:00:00+00:00,2019-07-18 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163075C1/132466),Enzirabahima_14_Phase2_R25C2,ITC1354,1,8075-7,17-8075-7_R1C1_plot1,2019-03-18 00:00:00+00:00,2019-06-27 21:00:00+00:00,2019-07-11 00:00:00+00:00,7.0,2019-07-15 00:00:00+00:00,6.0,6.0,,
Sendusu,SE201903_(163076C1/132705),Kazirakwe_14_Phase2_R28C9,ITC1355,1,8075-7,17-8075-7_R3C8_plot38,2019-03-16 00:00:00+00:00,2019-05-19 21:00:00+00:00,2019-06-20 00:00:00+00:00,1.0,2019-06-25 00:00:00+00:00,0.0,0.0,,
Sendusu,SE201903_(163079C1/132308),Kabucuragye_14_Phase2_R21C2,Kabucuragye,1,SH3362,17-SH3362_R19C6_plot276,2019-03-28 00:00:00+00:00,2019-07-09 21:00:00+00:00,2019-07-18 00:00:00+00:00,1.0,2019-07-24 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201903_(163082C1/132594),Nakyetengu_14_Phase2_R8C8,IITA-Nakyetengu,1,TMB2X5265-1,17-5265-1_R9C6_plot126,2019-02-26 00:00:00+00:00,2019-06-13 21:00:00+00:00,2019-06-20 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163120C1/132425),Nakasabira_14_Phase2_R32C2,Nakasabira,1,9128-3,17-9128-3_R5C1_plot61,2019-03-02 00:00:00+00:00,2019-05-24 21:00:00+00:00,2019-06-13 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163153C1/132623),Kazirakwe_14_Phase2_R28C5,ITC1355,1,SH3217,17-SH3217_R13C2_plot182,2019-03-28 00:00:00+00:00,2019-06-27 21:00:00+00:00,2019-07-11 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163155C1/132534),Entukura_14_Phase2_R4C3,Entukura,1,TMB2X5265-1,17-5265-1_R8C4_plot109,2019-03-14 00:00:00+00:00,2019-06-17 21:00:00+00:00,2019-06-27 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163167C1/132604),Enzirabahima_14_Phase2_R26C4,ITC1354,1,SH3362,17-SH3362_R18C1_plot256,2019-03-13 00:00:00+00:00,2019-06-17 21:00:00+00:00,2019-06-27 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163188C1/132355),Enzirabahima_16_Phase3_R26C1,ITC1354,1,9128-3,17-9128-3_R6C1_plot76,2019-03-14 00:00:00+00:00,2019-06-20 21:00:00+00:00,2019-06-27 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163212C1/132396),Kazirakwe_16_Phase3_R30C3,ITC1355,1,TMB2X5265-1,17-5265-1_R7C6_plot96,2019-03-28 00:00:00+00:00,2019-07-09 21:00:00+00:00,2019-07-18 00:00:00+00:00,1.0,2019-07-24 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201903_(163220C1/132374),Entukura_16_Phase3_R5C5,Entukura,1,SH3217,17-SH3217_R13C4_plot184,2019-03-02 00:00:00+00:00,2019-06-05 21:00:00+00:00,2019-06-13 00:00:00+00:00,1.0,2019-06-20 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201903_(163245C1/132623),Enzirabahima_16_Phase3_R26C8,ITC1354,1,SH3217,17-SH3217_R13C2_plot182,2019-03-21 00:00:00+00:00,2019-06-20 21:00:00+00:00,2019-07-04 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163295C1/132533),Kazirakwe_16_Phase3_R29C3,ITC1355,1,8075-7,17-8075-7_R2C5_plot20,2019-03-15 00:00:00+00:00,2019-06-20 21:00:00+00:00,2019-06-27 00:00:00+00:00,3.0,2019-07-01 00:00:00+00:00,3.0,3.0,,
Sendusu,SE201903_(163307C1/132348),Tereza_16_Phase3_R17C8,Tereza,1,7197-2,17-7197-2_R11C3_plot153,2019-03-21 00:00:00+00:00,2019-06-05 21:00:00+00:00,2019-08-22 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163318C1/132396),Kazirakwe_16_Phase3_R30C7,ITC1355,1,TMB2X5265-1,17-5265-1_R7C6_plot96,2019-03-27 00:00:00+00:00,2019-07-02 21:00:00+00:00,2019-07-11 00:00:00+00:00,11.0,2019-07-15 00:00:00+00:00,8.0,8.0,,
Sendusu,SE201903_(163325C1/132608),Enzirabahima_16_Phase3_R27C4,ITC1354,1,8075-7,17-8075-7_R3C3_plot33,2019-03-04 00:00:00+00:00,2019-06-20 21:00:00+00:00,2019-06-27 00:00:00+00:00,4.0,2019-07-01 00:00:00+00:00,4.0,4.0,3.0,2019-07-23 00:00:00+00:00
Sendusu,SE201903_(163328C1/132705),Kabucuragye_16_Phase3_R20C3,Kabucuragye,1,8075-7,17-8075-7_R3C8_plot38,2019-03-13 00:00:00+00:00,2019-06-27 21:00:00+00:00,2019-07-04 00:00:00+00:00,2.0,2019-07-12 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201903_(163360C1/132466),Nakasabira_16_Phase3_R32C2,Nakasabira,1,8075-7,17-8075-7_R1C1_plot1,2019-03-12 00:00:00+00:00,2019-06-20 21:00:00+00:00,,,,,,,
Sendusu,SE201903_(163363C1/132604),Entukura_16_Phase3_R6C8,Entukura,1,SH3362,17-SH3362_R18C1_plot256,2019-03-19 00:00:00+00:00,2019-06-17 21:00:00+00:00,2019-07-04 00:00:00+00:00,18.0,2019-07-12 00:00:00+00:00,15.0,15.0,4.0,2019-08-07 00:00:00+00:00
Sendusu,SE201903_(163382C1/132701),Kazirakwe_16_Phase3_R30C5,ITC1355,1,TMB2X5265-1,17-5265-1_R8C6_plot111,2019-03-23 00:00:00+00:00,2019-07-02 21:00:00+00:00,2019-07-11 00:00:00+00:00,4.0,2019-07-15 00:00:00+00:00,4.0,4.0,2.0,2019-08-07 00:00:00+00:00
Sendusu,SE201903_(163396C1/132534),Nakasabira_16_Phase3_R31C3,Nakasabira,1,TMB2X5265-1,17-5265-1_R8C4_plot109,2019-03-06 00:00:00+00:00,2019-06-17 21:00:00+00:00,2019-06-27 00:00:00+00:00,1.0,2019-07-01 00:00:00+00:00,1.0,1.0,,
Sendusu,SE201903_(163397C1/132466),Kazirakwe_16_Phase3_R28C3,ITC1355,1,8075-7,17-8075-7_R1C1_plot1,2019-03-29 00:00:00+00:00,2019-07-09 21:00:00+00:00,2019-07-18 00:00:00+00:00,2.0,2019-07-24 00:00:00+00:00,2.0,2.0,,
Sendusu,SE201903_(163399C1/132533),Kabucuragye_16_Phase3_R21C6,Kabucuragye,1,8075-7,17-8075-7_R2C5_plot20,2019-03-26 00:00:00+00:00,2019-06-27 21:00:00+00:00,2019-07-11 00:00:00+00:00,0.0,,,,,
Sendusu,SE201903_(163409C1/132623),Kazirakwe_16_Phase3_R29C6,ITC1355,1,SH3217,17-SH3217_R13C2_plot182,2019-03-15 00:00:00+00:00,2019-07-02 21:00:00+00:00,2019-07-11 00:00:00+00:00,4.0,2019-07-15 00:00:00+00:00,4.0,4.0,1.0,2019-08-07 00:00:00+00:00
Sendusu,SE201903_(C1/132326),Nfuuka_14_Phase1_R15C12,Nfuuka,1,7197-2,17-7197-2_R11C13_plot163,2019-03-08 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(C1/132466),Nfuuka_14_Phase1_R14C13,Nfuuka,1,8075-7,17-8075-7_R1C1_plot1,2019-03-09 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(C1/132545),Nakasabira_14_Phase2_R33C3,Nakasabira,1,TMB2X5265-1,17-5265-1_R8C1_plot106,2019-03-08 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(C1/132604),Kabucuragye_16_Phase3_R21C4,Kabucuragye,1,SH3362,17-SH3362_R18C1_plot256,2019-03-09 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(C1/132623),Entukura_14_Phase1_R6C9,Entukura,1,SH3217,17-SH3217_R13C2_plot182,2019-03-08 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(C1/132696),29364S-2_14_R12P6,29364S-2,1,8075-7,17-8075-7_R1C3_plot3,2019-03-07 00:00:00+00:00,,,,,,,,
Sendusu,SE201903_(C2/),Entukura_14_Phase1_R5C13,,2,,17-8075-7_R2C5_plot20,2019-03-12 00:00:00+00:00,,,,,,,,
Sendusu,SE201904_(162365C1/132571),29364S-2_14_R11P9,29364S-2,1,7197-2,17-7197-2_R10C12_plot147,2019-04-26 00:00:00+00:00,2019-08-08 21:00:00+00:00,2019-08-22 00:00:00+00:00,4.0,2019-09-02 00:00:00+00:00,3.0,3.0,,
Sendusu,SE201904_(162372C1/132696),29364S-2_14_R10P3,29364S-2,1,8075-7,17-8075-7_R1C3_plot3,2019-04-09 00:00:00+00:00,2019-07-22 21:00:00+00:00,2019-08-08 00:00:00+00:00,85.0,2019-08-12 00:00:00+00:00,30.0,30.0,4.0,2019-09-30 00:00:00+00:00
Sendusu,SE201904_(162377C1/132361),29364S-2_14_R12P4,29364S-2,1,7197-2,17-7197-2_R10C4_plot139,2019-04-12 00:00:00+00:00,2019-07-22 21:00:00+00:00,2019-08-08 00:00:00+00:00,114.0,2019-08-12 00:00:00+00:00,57.0,57.0,29.0,2019-08-26 00:00:00+00:00
Sendusu,SE201904_(162419C1/132469),25974S-17_14_R4P3,25974S-17,1,10969S-1,17-10969s-1_R23C8_plot338,2019-04-12 00:00:00+00:00,2019-10-04 23:00:00+00:00,2019-10-10 00:00:00+00:00,0.0,,,,,
Sendusu,SE201904_(162427C2/132614),29275S-1_14_R8P2,29275S-1,2,10969S-1,17-10969s-1_R23C6_plot336,2019-04-01 00:00:00+00:00,,,,,,,,
Sendusu,SE201904_(162430C1/132419),29364S-2_14_R11P8,29364S-2,1,7197-2,17-7197-2_R11C12_plot162,2019-04-02 00:00:00+00:00,2019-07-18 21:00:00+00:00,2019-07-25 00:00:00+00:00,117.0,2019-08-05 00:00:00+00:00,60.0,60.0,15.0,2019-08-26 00:00:00+00:00
Sendusu,SE201904_(162453C1/132614),25974S-17_14_R5P5,25974S-17,1,10969S-1,17-10969s-1_R23C6_plot336,2019-04-23 00:00:00+00:00,2019-09-19 23:00:00+00:00,2019-10-10 00:00:00+00:00,0.0,,,,,
Sendusu,SE201904_(162459C1/132361),29275S-4_14_R1P1,29275S-4,1,7197-2,17-7197-2_R10C4_plot139,2019-04-09 00:00:00+00:00,2019-08-08 21:00:00+00:00,2019-08-15 00:00:00+00:00,178.0,2019-08-20 00:00:00+00:00,140.0,140.0,82.0,2019-09-02 00:00:00+00:00
Sendusu,SE201904_(162485C1/132614),29364S-2_14_R11P5,29364S-2,1,10969S-1,17-10969s-1_R23C6_plot336,2019-04-03 00:00:00+00:00,2019-11-15 00:00:00+00:00,2019-11-28 00:00:00+00:00,49.0,2019-12-04 00:00:00+00:00,38.0,38.0,20.0,2020-01-03 00:00:00+00:00
Sendusu,SE201904_(162504C2/132608),Nfuuka_14_Phase1_R13C10,Nfuuka,2,8075-7,17-8075-7_R3C3_plot33,2019-04-25 00:00:00+00:00,,,,,,,,
Sendusu,SE201904_(162510C1/132696),Nakyetengu_14_Phase1_R7C1,IITA-Nakyetengu,1,8075-7,17-8075-7_R1C3_plot3,2019-04-24 00:00:00+00:00,2019-08-04 21:00:00+00:00,2019-08-15 00:00:00+00:00,0.0,,,,,
