FlowerID,Genotype,Plant_Sex,Flowering_Date,Location
Nakasabira_14_Phase2_R31C8,Nakasabira,female,2020-06-17,Sendusu
29364S-2_14_R12P3,29364S-2,female,2020-06-17,Sendusu
29275S-1_14_R8P4,29275S-1,female,2020-06-17,Sendusu
29275S-4_14_R2P5,29275S-4,female,2020-06-17,Sendusu
Kabucuragye_14_Phase1_R19C3,Kabucuragye,female,2020-06-18,Sendusu
Kabucuragye_14_Phase1_R21C1,Kabucuragye,female,2020-06-18,Sendusu
Enzirabahima_14_Phase2_R26C9,ITC1354,female,2020-06-18,Sendusu
Kazirakwe_16_Phase3_R28C5,ITC1355,female,2020-06-18,Sendusu
29364S-2_14_R12P3,29364S-2,female,2020-06-18,Sendusu
Entukura_14_Phase1_R6C16,Entukura,female,2020-06-19,Sendusu
Nakasabira_14_Phase2_R33C3,Nakasabira,female,2020-06-19,Sendusu
29275S-1_14_R7P2,29275S-1,female,2020-06-19,Sendusu
29275S-1_14_R9P9,29275S-1,female,2020-06-19,Sendusu
Enzirabahima_14_Phase1_R25C18,ITC1354,female,2020-06-22,Sendusu
Enzirabahima_14_Phase1_R25C15,ITC1354,female,2020-06-22,Sendusu
Tereza_14_Phase2_R17C2,Tereza,female,2020-06-22,Sendusu
Tereza_14_Phase1_R17C3,Tereza,female,2020-06-24,Sendusu
Enzirabahima_14_Phase2_R25C4,ITC1354,female,2020-06-24,Sendusu
Enzirabahima_16_Phase3_R26C9,ITC1354,female,2020-06-24,Sendusu
29275S-1_14_R8P3,29275S-1,female,2020-06-24,Sendusu
Entukura_14_Phase1_R5C7,Entukura,female,2020-06-29,Sendusu
Tereza_14_Phase1_R17C11,Tereza,female,2020-06-29,Sendusu
Enzirabahima_14_Phase1_R26C4,ITC1354,female,2020-06-29,Sendusu
Nakasabira_14_Phase2_R33C7,Nakasabira,female,2020-06-29,Sendusu
Enzirabahima_14_Phase2_R27C8,ITC1354,female,2020-06-29,Sendusu
Enzirabahima_14_Phase2_R26C6,ITC1354,female,2020-06-29,Sendusu
29364S-2_14_R10P3,29364S-2,female,2020-06-29,Sendusu
29364S-2_14_R12P6,29364S-2,female,2020-06-29,Sendusu
29275S-1_14_R8P5,29275S-1,female,2020-06-29,Sendusu
Nakasabira_14_Phase2_R32C1,Nakasabira,female,2020-06-30,Sendusu
Kazirakwe_16_Phase3_R28C1,ITC1355,female,2020-06-30,Sendusu
Entukura_14_Phase1_R6C4,Entukura,female,2020-07-01,Sendusu
Nakyetengu_14_Phase1_R7C2,IITA-Nakyetengu,female,2020-07-01,Sendusu
Tereza_14_Phase1_R18C10,Tereza,female,2020-07-01,Sendusu
Kazirakwe_14_Phase2_R30C8,ITC1355,female,2020-07-01,Sendusu
Enzirabahima_16_Phase3_R27C6,ITC1354,female,2020-07-01,Sendusu
29275S-1_14_R7P7,29275S-1,female,2020-07-03,Sendusu
Entukura_14_Phase1_R6C3,Entukura,female,2020-07-06,Sendusu
Nfuuka_14_Phase1_R14C16,Nfuuka,female,2020-07-06,Sendusu
Nfuuka_14_Phase2_R14C4,Nfuuka,female,2020-07-06,Sendusu
Entukura_14_Phase2_R4C5,Entukura,female,2020-07-06,Sendusu
Nakyetengu_16_Phase3_R7C1,IITA-Nakyetengu,female,2020-07-06,Sendusu
29275S-1_14_R7P7,29275S-1,female,2020-07-06,Sendusu
Nakyetengu_14_Phase2_R9C6,IITA-Nakyetengu,female,2020-07-07,Sendusu
Nakyetengu_14_Phase2_R8C6,IITA-Nakyetengu,female,2020-07-07,Sendusu
Entukura_14_Phase1_R6C18,Entukura,female,2020-07-08,Sendusu
Nakasabira_14_Phase2_R33C8,Nakasabira,female,2020-07-08,Sendusu
Nakasabira_16_Phase3_R33C1,Nakasabira,female,2020-07-08,Sendusu
29275S-1_14_R9P5,29275S-1,female,2020-07-08,Sendusu
Nakasabira_16_Phase3_R32C5,Nakasabira,female,2020-07-09,Sendusu
25974S-17_14_R5P1,25974S-17,female,2020-07-09,Sendusu
29275S-4_14_R1P6,29275S-4,female,2020-07-09,Sendusu
29275S-4_14_R1P4,29275S-4,female,2020-07-09,Sendusu
Entukura_14_Phase1_R5C11,Entukura,female,2020-07-10,Sendusu
29275S-4_14_R1P7,29275S-4,female,2020-07-10,Sendusu
29275S-4_14_R1P3,29275S-4,female,2020-07-10,Sendusu
Entukura_14_Phase1_R4C6,Entukura,female,2020-07-13,Sendusu
29275S-1_14_R9P6,29275S-1,female,2020-07-13,Sendusu
29275S-1_14_R7P3,29275S-1,female,2020-07-13,Sendusu
Nakasabira_16_Phase3_R33C5,Nakasabira,female,2020-07-13,Sendusu
Kabucuragye_14_Phase2_R19C5,Kabucuragye,female,2020-07-13,Sendusu
Nakyetengu_16_Phase3_R7C2,IITA-Nakyetengu,female,2020-07-13,Sendusu
Entukura_14_Phase2_R5C1,Entukura,female,2020-07-13,Sendusu
Nakyetengu_16_Phase3_R7C6,IITA-Nakyetengu,female,2020-07-14,Sendusu
Entukura_14_Phase1_R5C18,Entukura,female,2020-07-15,Sendusu
29275S-1_14_R9P4,29275S-1,female,2020-07-15,Sendusu
Entukura_14_Phase1_R4C8,Entukura,female,2020-07-15,Sendusu
Tereza_14_Phase1_R18C15,Tereza,female,2020-07-17,Sendusu
Nakyetengu_16_Phase3_R7C6,IITA-Nakyetengu,female,2020-07-17,Sendusu
Kazirakwe_16_Phase3_R30C2,ITC1355,female,2020-07-17,Sendusu
29275S-4_14_R3P3,29275S-4,female,2020-07-17,Sendusu
Entukura_14_Phase2_R5C1,Entukura,female,2020-07-20,Sendusu
Kazirakwe_14_Phase2_R28C5,ITC1355,female,2020-07-21,Sendusu
Enzirabahima_14_Phase2_R27C2,ITC1354,female,2020-07-21,Sendusu
Nfuuka_14_Phase2_R14C10,Nfuuka,female,2020-07-21,Sendusu
Entukura_14_Phase1_R5C13,Entukura,female,2020-07-22,Sendusu
Entukura_14_Phase2_R5C3,Entukura,female,2020-07-22,Sendusu
Kazirakwe_14_Phase1_R30C3,ITC1355,female,2020-07-22,Sendusu
Nakasabira_16_Phase3_R33C8,Nakasabira,female,2020-07-22,Sendusu
29364S-2_14_R12P4,29364S-2,female,2020-07-22,Sendusu
29275S-1_14_R7P3,29275S-1,female,2020-07-22,Sendusu
29275S-4_14_R2P6,29275S-4,female,2020-07-22,Sendusu
29275S-4_14_R1P1,29275S-4,female,2020-07-22,Sendusu
Enzirabahima_14_Phase2_R27C2,ITC1354,male,2020-07-28,Sendusu
Entukura_14_Phase1_R4C10,Entukura,female,2020-07-29,Sendusu
Kabucuragye_14_Phase1_R19C13,Kabucuragye,female,2020-07-29,Sendusu
Kazirakwe_14_Phase1_R28C5,ITC1355,female,2020-07-29,Sendusu
Nakyetengu_16_Phase3_R8C1,IITA-Nakyetengu,female,2020-07-29,Sendusu
Kabucuragye_16_Phase3_R19C3,Kabucuragye,female,2020-07-29,Sendusu
Nfuuka_14_Phase1_R15C17,Nfuuka,female,2020-08-03,Sendusu
Kazirakwe_14_Phase1_R30C12,ITC1355,female,2020-08-03,Sendusu
Nakasabira_14_Phase1_R31C3,Nakasabira,female,2020-08-03,Sendusu
Nakasabira_14_Phase2_R32C9,Nakasabira,female,2020-08-03,Sendusu
Nakasabira_16_Phase3_R32C1,Nakasabira,female,2020-08-03,Sendusu
Nfuuka_14_Phase2_R15C7,Nfuuka,female,2020-08-03,Sendusu
Entukura_14_Phase2_R6C5,Entukura,female,2020-08-03,Sendusu
Nfuuka_16_Phase3_R13C6,Nfuuka,female,2020-08-03,Sendusu
Nakasabira_14_Phase2_R31C10,Nakasabira,female,2020-08-03,Sendusu
Nakasabira_16_Phase3_R31C2,Nakasabira,female,2020-08-03,Sendusu
Nakyetengu_14_Phase1_R7C6,IITA-Nakyetengu,female,2020-08-04,Sendusu
Nakasabira_14_Phase2_R31C10,Nakasabira,female,2020-08-04,Sendusu
Entukura_14_Phase2_R5C7,Entukura,female,2020-08-04,Sendusu
29275S-1_14_R8P8,29275S-1,female,2020-08-04,Sendusu
Nakasabira_14_Phase2_R33C6,Nakasabira,female,2020-08-05,Sendusu
Entukura_14_Phase2_R6C1,Entukura,female,2020-08-05,Sendusu
Tereza_14_Phase1_R17C13,Tereza,female,2020-08-10,Sendusu
Kabucuragye_14_Phase1_R19C17,Kabucuragye,female,2020-08-10,Sendusu
Kabucuragye_14_Phase1_R20C4,Kabucuragye,female,2020-08-10,Sendusu
Enzirabahima_14_Phase1_R25C1,ITC1354,female,2020-08-10,Sendusu
Entukura_14_Phase2_R6C3,Entukura,female,2020-08-10,Sendusu
Nfuuka_16_Phase3_R15C4,Nfuuka,female,2020-08-10,Sendusu
Enzirabahima_16_Phase3_R27C2,ITC1354,female,2020-08-10,Sendusu
29364S-2_14_R11P4,29364S-2,female,2020-08-10,Sendusu
29275S-4_14_R3P7,29275S-4,female,2020-08-10,Sendusu
Kazirakwe_14_Phase1_R29C13,ITC1355,female,2020-08-11,Sendusu
Nakasabira_14_Phase1_R31C8,Nakasabira,female,2020-08-12,Sendusu
Nakasabira_14_Phase1_R31C13,Nakasabira,female,2020-08-12,Sendusu
Kazirakwe_14_Phase2_R30C2,ITC1355,female,2020-08-12,Sendusu
Nakasabira_14_Phase2_R31C8,Nakasabira,female,2020-08-12,Sendusu
25974S-17_14_R4P5,25974S-17,female,2020-08-12,Sendusu
Nakyetengu_14_Phase1_R8C2,IITA-Nakyetengu,female,2020-08-13,Sendusu
Nakyetengu_14_Phase1_R8C11,IITA-Nakyetengu,female,2020-08-13,Sendusu
Entukura_14_Phase1_R5C15,Entukura,female,2020-08-13,Sendusu
Kabucuragye_14_Phase1_R21C8,Kabucuragye,female,2020-08-17,Sendusu
Enzirabahima_14_Phase1_R27C3,ITC1354,female,2020-08-17,Sendusu
Entukura_14_Phase2_R4C10,Entukura,female,2020-08-17,Sendusu
29275S-1_14_R9P9,29275S-1,female,2020-08-17,Sendusu
Kabucuragye_14_Phase1_R20C9,Kabucuragye,female,2020-08-18,Sendusu
29275S-1_14_R7P1,29275S-1,female,2020-08-18,Sendusu
Entukura_14_Phase1_R6C15,Entukura,female,2020-08-21,Sendusu
Entukura_14_Phase1_R6C18,Entukura,female,2020-08-21,Sendusu
Entukura_14_Phase2_R6C2,Entukura,female,2020-08-21,Sendusu
29364S-2_14_R11P6,29364S-2,female,2020-08-24,Sendusu
29275S-4_14_R1P5,29275S-4,female,2020-08-25,Sendusu
29275S-4_14_R2P7,29275S-4,female,2020-08-26,Sendusu
Kazirakwe_16_Phase3_R29C7,ITC1355,female,2020-09-01,Sendusu
Nakasabira_16_Phase3_R32C9,Nakasabira,female,2020-09-01,Sendusu
Enzirabahima_14_Phase1_R25C13,ITC1354,female,2020-09-01,Sendusu
Nakasabira_14_Phase2_R32C3,Nakasabira,female,2020-09-02,Sendusu
29275S-4_14_R2P3,29275S-4,female,2020-08-31,Sendusu
29364S-2_14_R12P1,29364S-2,female,2020-09-07,Sendusu
Tereza_19_Phase4_R60C11,Tereza,female,2020-09-07,Sendusu
Tereza_19_Phase4_R60C9,Tereza,female,2020-09-07,Sendusu
Tereza_19_Phase4_R58C2,Tereza,female,2020-09-07,Sendusu
Nante_19_Phase4_R40C7,ITC1353-Nante,female,2020-09-07,Sendusu
Kabucuragye_19_Phase4_R17C2,Kabucuragye,female,2020-09-07,Sendusu
Kabucuragye_19_Phase4_R16C7,Kabucuragye,female,2020-09-07,Sendusu
Entukura_16_Phase3_R6C5,Entukura,female,2020-09-07,Sendusu
Entukura_14_Phase2_R5C3,Entukura,female,2020-09-08,Sendusu
Nakawele_19_Phase4_R44C2,Nakawere,female,2020-09-09,Sendusu
Nakasabira_19_Phase4_R35C11,Nakasabira,female,2020-09-09,Sendusu
Kabucuragye_19_Phase4_R16C7,Kabucuragye,female,2020-09-09,Sendusu
Nakasabira_19_Phase4_R36C2,Nakasabira,female,2020-09-10,Sendusu
Kabucuragye_19_Phase4_R16C7,Kabucuragye,female,2020-09-10,Sendusu
Nakasabira_19_Phase4_R37C8,Nakasabira,female,2020-09-11,Sendusu
Kabucuragye_19_Phase4_R20C7,Kabucuragye,female,2020-09-14,Sendusu
Kazirakwe_14_Phase1_R28C17,ITC1355,female,2020-09-14,Sendusu
Enzirabahima_14_Phase1_R27C17,ITC1354,female,2020-09-14,Sendusu
Nfuuka_19_Phase4_R14C1,Nfuuka,female,2020-09-15,Sendusu
Nakasabira_16_Phase3_R32C8,Nakasabira,female,2020-09-15,Sendusu
Nakasabira_14_Phase2_R31C10,Nakasabira,female,2020-09-15,Sendusu
Kazirakwe_14_Phase1_R28C17,ITC1355,female,2020-09-15,Sendusu
Enzirabahima_14_Phase1_R26C5,ITC1354,female,2020-09-15,Sendusu
Enzirabahima_19_Phase4_R28C11,ITC1354-Enzirabahima,female,2020-09-16,Sendusu
Nakasabira_19_Phase4_R35C10,Nakasabira,female,2020-09-16,Sendusu
Nakawele_19_Phase4_R45C10,Nakawere,female,2020-09-16,Sendusu
Entukura_14_Phase1_R6C1,Entukura,female,2020-09-16,Sendusu
Entukura_19_Phase4_R1C10,Entukura,female,2020-09-17,Sendusu
Enzirabahima_19_Phase4_R27C5,ITC1354-Enzirabahima,female,2020-09-17,Sendusu
Nakasabira_19_Phase4_R34C5,Nakasabira,female,2020-09-17,Sendusu
Nakasabira_14_Phase1_R32C10,Nakasabira,female,2020-09-21,Sendusu
Kazirakwe_14_Phase1_R30C6,ITC1355,female,2020-09-21,Sendusu
Entukura_14_Phase1_R5C11,Entukura,female,2020-09-21,Sendusu
29275S-4_14_R2P4,29275S-4,female,2020-09-21,Sendusu
Kazirakwe_14_Phase1_R30C6,ITC1355,female,2020-09-22,Sendusu
Kazirakwe_14_Phase1_R28C12,ITC1355,female,2020-09-22,Sendusu
Entukura_14_Phase1_R6C1,Entukura,female,2020-09-22,Sendusu
Entukura_14_Phase1_R6C7,Entukura,female,2020-09-22,Sendusu
Enzirabahima_19_Phase4_R30C1,ITC1354-Enzirabahima,female,2020-09-23,Sendusu
Kazirakwe_14_Phase2_R29C8,ITC1355,female,2020-09-23,Sendusu
Enzirabahima_19_Phase4_R28C5,ITC1354-Enzirabahima,female,2020-09-24,Sendusu
Entukura_14_Phase2_R4C7,Entukura,female,2020-09-24,Sendusu
Entukura_14_Phase2_R5C7,Entukura,female,2020-09-24,Sendusu
Enzirabahima_19_Phase4_R27C2,ITC1354-Enzirabahima,female,2020-09-28,Sendusu
Nakasabira_19_Phase4_R34C10,Nakasabira,female,2020-09-28,Sendusu
Kazirakwe_16_Phase3_R29C8,ITC1355,female,2020-09-28,Sendusu
Enzirabahima_14_Phase2_R26C10,ITC1354,female,2020-09-28,Sendusu
Enzirabahima_14_Phase1_R26C14,ITC1354,female,2020-09-28,Sendusu
Nakyetengu_19_Phase4_R10C3,IITA-Nakyetengu,female,2020-09-29,Sendusu
Enzirabahima_19_Phase4_R28C10,ITC1354-Enzirabahima,female,2020-09-29,Sendusu
Entukura_19_Phase4_R1C7,Entukura,female,2020-09-30,Sendusu
Nakasabira_19_Phase4_R35C1,Nakasabira,female,2020-09-30,Sendusu
Nakasabira_16_Phase3_R32C6,Nakasabira,female,2020-09-30,Sendusu
Entukura_14_Phase1_R6C3,Entukura,female,2020-09-30,Sendusu
Nfuuka_19_Phase4_R15C3,Nfuuka,female,2020-10-01,Sendusu
Nakasabira_14_Phase1_R33C6,Nakasabira,female,2020-10-01,Sendusu
Nakasabira_14_Phase1_R33C2,Nakasabira,female,2020-10-01,Sendusu
Nakyetengu_19_Phase4_R8C5,IITA-Nakyetengu,female,2020-10-02,Sendusu
Nfuuka_19_Phase4_R15C3,Nfuuka,female,2020-10-02,Sendusu
Enzirabahima_14_Phase1_R26C10,ITC1354,female,2020-10-02,Sendusu
Kabucuragye_19_Phase4_R19C2,Kabucuragye,female,2020-10-05,Sendusu
Entukura_14_Phase2_R5C4,Entukura,female,2020-10-05,Sendusu
Nfuuka_14_Phase2_R14C1,Nfuuka,female,2020-10-05,Sendusu
Nakasabira_14_Phase1_R32C4,Nakasabira,female,2020-10-05,Sendusu
Enzirabahima_14_Phase1_R26C10,ITC1354,female,2020-10-05,Sendusu
Entukura_14_Phase1_R6C8,Entukura,female,2020-10-05,Sendusu
Nfuuka_19_Phase4_R11C11,Nfuuka,female,2020-10-06,Sendusu
Nakasabira_19_Phase4_R37C3,Nakasabira,female,2020-10-06,Sendusu
Tereza_19_Phase4_R62C2,Tereza,female,2020-10-06,Sendusu
Entukura_14_Phase1_R4C14,Entukura,female,2020-10-06,Sendusu
29275S-4_14_R2P7,29275S-4,female,2020-10-07,Sendusu
Kazirakwe_16_Phase3_R28C4,ITC1355,female,2020-10-08,Sendusu
Entukura_19_Phase4_R5C1,Entukura,female,2020-10-12,Sendusu
Nakyetengu_19_Phase4_R7C1,IITA-Nakyetengu,female,2020-10-12,Sendusu
Kazirakwe_14_Phase2_R28C7,ITC1355,female,2020-10-13,Sendusu
Nfuuka_14_Phase1_R13C11,Nfuuka,female,2020-10-13,Sendusu
Tereza_14_Phase2_R17C10,Tereza,female,2020-10-14,Sendusu
Entukura_19_Phase4_R4C2,Entukura,female,2020-10-15,Sendusu
Nfuuka_19_Phase4_R13C10,Nfuuka,female,2020-10-15,Sendusu
Enzirabahima_19_Phase4_R28C6,ITC1354-Enzirabahima,female,2020-10-15,Sendusu
Enzirabahima_19_Phase4_R31C11,ITC1354-Enzirabahima,female,2020-10-15,Sendusu
Kazirakwe_19_Phase4_R21C2,ITC1355-Kazirakwe,female,2020-10-16,Sendusu
Tereza_14_Phase2_R18C7,Tereza,female,2020-10-16,Sendusu
Nakyetengu_19_Phase4_R8C11,IITA-Nakyetengu,female,2020-10-19,Sendusu
Nakyetengu_19_Phase4_R6C4,IITA-Nakyetengu,female,2020-10-20,Sendusu
Nakyetengu_19_Phase4_R9C7,IITA-Nakyetengu,female,2020-10-20,Sendusu
Nfuuka_19_Phase4_R11C6,Nfuuka,female,2020-10-20,Sendusu
Nakasabira_19_Phase4_R35C5,Nakasabira,female,2020-10-20,Sendusu
Nakawele_19_Phase4_R45C3,Nakawere,female,2020-10-20,Sendusu
Kazirakwe_14_Phase1_R28C9,ITC1355,female,2020-10-20,Sendusu
Entukura_19_Phase4_R2C10,Entukura,female,2020-10-21,Sendusu
Enzirabahima_16_Phase3_R26C1,ITC1354,female,2020-10-21,Sendusu
Entukura_19_Phase4_R4C6,Entukura,female,2020-10-22,Sendusu
Entukura_19_Phase4_R3C6,Entukura,female,2020-10-22,Sendusu
Nakasabira_19_Phase4_R37C1,Nakasabira,female,2020-10-22,Sendusu
29275S-4_14_R1P1,29275S-4,female,2020-10-22,Sendusu
Nakasabira_14_Phase2_R31C9,Nakasabira,female,2020-10-22,Sendusu
Entukura_19_Phase4_R5C8,Entukura,female,2020-10-23,Sendusu
Enzirabahima_19_Phase4_R27C10,ITC1354-Enzirabahima,female,2020-10-23,Sendusu
Tereza_19_Phase4_R60C7,Tereza,female,2020-10-23,Sendusu
Nakasabira_14_Phase2_R33C2,Nakasabira,female,2020-10-23,Sendusu
Kazirakwe_16_Phase3_R29C1,ITC1355,female,2020-10-23,Sendusu
Entukura_14_Phase1_R5C3,Entukura,female,2020-10-23,Sendusu
Entukura_19_Phase4_R2C4,Entukura,female,2020-10-24,Sendusu
Enzirabahima_19_Phase4_R29C6,ITC1354-Enzirabahima,female,2020-10-24,Sendusu
Nfuuka_19_Phase4_R14C2,Nfuuka,female,2020-10-26,Sendusu
Kazirakwe_16_Phase3_R30C5,ITC1355,female,2020-10-26,Sendusu
Entukura_14_Phase2_R5C8,Entukura,female,2020-10-26,Sendusu
Nfuuka_19_Phase4_R11C1,Nfuuka,female,2020-10-29,Sendusu
Enzirabahima_19_Phase4_R32C7,ITC1354-Enzirabahima,female,2020-10-29,Sendusu
Enzirabahima_19_Phase4_R30C8,ITC1354-Enzirabahima,female,2020-10-29,Sendusu
Tereza_19_Phase4_R59C10,Tereza,female,2020-10-29,Sendusu
29275S-4_14_R2P2,29275S-4,female,2020-10-29,Sendusu
29364S-2_14_R12P7,29364S-2,female,2020-10-29,Sendusu
Tereza_14_Phase2_R17C7,Tereza,female,2020-10-29,Sendusu
Entukura_14_Phase2_R5C6,Entukura,female,2020-10-29,Sendusu
Kabucuragye_19_Phase4_R19C9,Kabucuragye,female,2020-11-02,Sendusu
Kazirakwe_19_Phase4_R23C1,ITC1355-Kazirakwe,female,2020-11-02,Sendusu
Nakasabira_19_Phase4_R37C2,Nakasabira,female,2020-11-02,Sendusu
Tereza_19_Phase4_R58C9,Tereza,female,2020-11-02,Sendusu
Tereza_19_Phase4_R57C1,Tereza,female,2020-11-02,Sendusu
29364S-2_14_R10P6,29364S-2,female,2020-11-02,Sendusu
29364S-2_14_R12P1,29364S-2,female,2020-11-02,Sendusu
Nfuuka_14_Phase2_R13C4,Nfuuka,female,2020-11-02,Sendusu
Nakasabira_14_Phase1_R33C18,Nakasabira,female,2020-11-02,Sendusu
Nakasabira_14_Phase2_R33C1,Nakasabira,female,2020-11-02,Sendusu
Entukura_19_Phase4_R4C1,Entukura,female,2020-11-03,Sendusu
Nakyetengu_19_Phase4_R8C6,IITA-Nakyetengu,female,2020-11-03,Sendusu
Enzirabahima_19_Phase4_R31C4,ITC1354-Enzirabahima,female,2020-11-03,Sendusu
Nakasabira_16_Phase3_R31C4,Nakasabira,female,2020-11-03,Sendusu
Nfuuka_14_Phase2_R15C5,Nfuuka,female,2020-11-03,Sendusu
Nakawele_19_Phase4_R43C11,Nakawere,female,2020-11-04,Sendusu
Nfuuka_14_Phase1_R14C11,Nfuuka,female,2020-11-04,Sendusu
Tereza_14_Phase1_R18C7,Tereza,female,2020-11-04,Sendusu
Kazirakwe_14_Phase1_R30C1,ITC1355,female,2020-11-04,Sendusu
Kazirakwe_14_Phase1_R29C2,ITC1355,female,2020-11-04,Sendusu
Enzirabahima_19_Phase4_R29C4,ITC1354-Enzirabahima,female,2020-11-05,Sendusu
Nakawele_19_Phase4_R45C9,Nakawere,female,2020-11-05,Sendusu
29364S-2_14_R11P4,29364S-2,female,2020-11-05,Sendusu
Kazirakwe_14_Phase1_R29C12,ITC1355,female,2020-11-05,Sendusu
Nakasabira_19_Phase4_R36C4,Nakasabira,female,2020-11-09,Sendusu
25974S-17_14_R5P6,25974S-17,female,2020-11-09,Sendusu
29364S-2_14_R10P8,29364S-2,female,2020-11-09,Sendusu
Nakasabira_16_Phase3_R33C7,Nakasabira,female,2020-11-09,Sendusu
Kazirakwe_16_Phase3_R29C5,ITC1355,female,2020-11-09,Sendusu
Kabucuragye_14_Phase2_R20C7,Kabucuragye,female,2020-11-09,Sendusu
Enzirabahima_14_Phase1_R27C14,ITC1354,female,2020-11-09,Sendusu
Enzirabahima_14_Phase1_R27C16,ITC1354,female,2020-11-09,Sendusu
Nakasabira_14_Phase1_R33C11,Nakasabira,female,2020-11-09,Sendusu
Entukura_19_Phase4_R1C7,Entukura,female,2020-11-13,Sendusu
Entukura_19_Phase4_R2C8,Entukura,female,2020-11-13,Sendusu
Entukura_19_Phase4_R3C3,Entukura,female,2020-11-13,Sendusu
Kabucuragye_19_Phase4_R16C6,Kabucuragye,female,2020-11-13,Sendusu
Kazirakwe_19_Phase4_R25C6,ITC1355-Kazirakwe,female,2020-11-13,Sendusu
Nakasabira_19_Phase4_R34C6,Nakasabira,female,2020-11-13,Sendusu
Nakasabira_19_Phase4_R35C4,Nakasabira,female,2020-11-13,Sendusu
Nakasabira_19_Phase4_R36C6,Nakasabira,female,2020-11-13,Sendusu
29364S-2_14_R12P2,29364S-2,female,2020-11-13,Sendusu
Enzirabahima_16_Phase3_R26C3,ITC1354,female,2020-11-13,Sendusu
Tereza_14_Phase2_R17C9,Tereza,female,2020-11-13,Sendusu
Kabucuragye_14_Phase1_R20C4,Kabucuragye,female,2020-11-13,Sendusu
Tereza_14_Phase1_R16C1,Tereza,female,2020-11-13,Sendusu
Enzirabahima_14_Phase1_R26C1,ITC1354,female,2020-11-13,Sendusu
Entukura_14_Phase1_R5C1,Entukura,female,2020-11-13,Sendusu
Entukura_19_Phase4_R3C11,Entukura,female,2020-11-16,Sendusu
Entukura_19_Phase4_R5C9,Entukura,female,2020-11-16,Sendusu
Nakyetengu_19_Phase4_R8C1,IITA-Nakyetengu,female,2020-11-16,Sendusu
Enzirabahima_19_Phase4_R32C6,ITC1354-Enzirabahima,female,2020-11-16,Sendusu
Nakawele_19_Phase4_R44C7,Nakawere,female,2020-11-16,Sendusu
Tereza_19_Phase4_R57C5,Tereza,female,2020-11-14,Sendusu
29275S-4_14_R2P3,29275S-4,female,2020-11-14,Sendusu
29275S-1_14_R7P7,29275S-1,female,2020-11-14,Sendusu
Nakasabira_16_Phase3_R33C7,Nakasabira,female,2020-11-16,Sendusu
Kazirakwe_14_Phase2_R28C9,ITC1355,female,2020-11-16,Sendusu
Nfuuka_14_Phase1_R13C8,Nfuuka,female,2020-11-14,Sendusu
Entukura_19_Phase4_R1C11,Entukura,female,2020-11-17,Sendusu
Entukura_19_Phase4_R2C11,Entukura,female,2020-11-17,Sendusu
Enzirabahima_19_Phase4_R32C6,ITC1354-Enzirabahima,female,2020-11-17,Sendusu
Entukura_19_Phase4_R1C8,Entukura,female,2020-11-18,Sendusu
Tereza_19_Phase4_R58C6,Tereza,female,2020-11-18,Sendusu
Tereza_16_Phase3_R18C5,Tereza,female,2020-11-18,Sendusu
Nfuuka_14_Phase2_R15C2,Nfuuka,female,2020-11-18,Sendusu
Tereza_14_Phase1_R17C8,Tereza,female,2020-11-18,Sendusu
Kazirakwe_14_Phase1_R30C14,ITC1355,female,2020-11-18,Sendusu
Nakasabira_14_Phase1_R33C14,Nakasabira,female,2020-11-18,Sendusu
Nakawele_19_Phase4_R43C6,Nakawere,female,2020-11-19,Sendusu
29275S-1_14_R9P1,29275S-1,female,2020-11-21,Sendusu
Entukura_19_Phase4_R1C1,Entukura,female,2020-11-23,Sendusu
Nakyetengu_19_Phase4_R7C7,IITA-Nakyetengu,female,2020-11-23,Sendusu
Nakyetengu_19_Phase4_R7C8,IITA-Nakyetengu,female,2020-11-23,Sendusu
Nfuuka_19_Phase4_R15C8,Nfuuka,female,2020-11-23,Sendusu
Nakyetengu_14_Phase1_R7C15,IITA-Nakyetengu,female,2020-11-23,Sendusu
Kazirakwe_14_Phase1_R28C2,ITC1355,female,2020-11-23,Sendusu
Nfuuka_14_Phase1_R14C7,Nfuuka,female,2020-11-23,Sendusu
Kabucuragye_19_Phase4_R17C8,Kabucuragye,female,2020-11-24,Sendusu
Tereza_19_Phase4_R57C6,Tereza,female,2020-11-24,Sendusu
Nakasabira_16_Phase3_R33C8,Nakasabira,female,2020-11-26,Sendusu
Entukura_19_Phase4_R3C1,Entukura,female,2020-11-27,Sendusu
Nakyetengu_19_Phase4_R9C2,IITA-Nakyetengu,female,2020-11-27,Sendusu
Nfuuka_19_Phase4_R11C8,Nfuuka,female,2020-11-27,Sendusu
Kabucuragye_19_Phase4_R18C4,Kabucuragye,female,2020-11-27,Sendusu
Nakawele_19_Phase4_R46C7,Nakawere,female,2020-11-27,Sendusu
Tereza_19_Phase4_R60C3,Tereza,female,2020-11-27,Sendusu
Tereza_19_Phase4_R60C3,Tereza,female,2020-11-27,Sendusu
Nakasabira_14_Phase1_R33C5,Nakasabira,female,2020-11-27,Sendusu
25974S-17_14_R6P4,25974S-17,female,2020-11-28,Sendusu
Nakasabira_14_Phase1_R31C15,Nakasabira,female,2020-11-30,Sendusu
Enzirabahima_16_Phase3_R25C3,ITC1354,female,2020-12-01,Sendusu
Nakasabira_14_Phase1_R33C10,Nakasabira,female,2020-12-01,Sendusu
Entukura_19_Phase4_R3C9,Entukura,female,2020-12-02,Sendusu
